LOCATION,INDICATOR,SUBJECT,MEASURE,TIME_PERIOD,OBS_VALUE,ccodealp_year
BGR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,12.6,BGR18
ESP,GPENSIONWEALTH,MEN,MULTAGEARN,2018,11.2,ESP18
SVK,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.5,SVK18
PRT,GPENSIONWEALTH,MEN,MULTAGEARN,2018,11.7,PRT18
POL,GPENSIONWEALTH,MEN,MULTAGEARN,2018,5.0,POL18
NOR,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.6,NOR18
NZL,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.7,NZL18
NLD,GPENSIONWEALTH,MEN,MULTAGEARN,2018,12.3,NLD18
MEX,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,4.3,MEX18
LUX,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,20.6,LUX18
KOR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,8.1,KOR18
JPN,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,7.2,JPN18
ITA,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,14.1,ITA18
IRL,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,5.7,IRL18
ISL,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,12.7,ISL18
HUN,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.5,HUN18
HUN,GPENSIONWEALTH,MEN,MULTAGEARN,2018,9.3,HUN18
GRC,GPENSIONWEALTH,MEN,MULTAGEARN,2018,10.2,GRC18
DEU,GPENSIONWEALTH,MEN,MULTAGEARN,2018,7.7,DEU18
FRA,GPENSIONWEALTH,MEN,MULTAGEARN,2018,11.0,FRA18
FIN,GPENSIONWEALTH,MEN,MULTAGEARN,2018,9.8,FIN18
DNK,GPENSIONWEALTH,MEN,MULTAGEARN,2018,10.1,DNK18
CZE,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.6,CZE18
LVA,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,7.9,LVA18
MLT,NPENSION,WOMEN,PC_PRERETEARN,2018,48.2,MLT18
MEX,NPENSION,WOMEN,PC_PRERETEARN,2018,26.7,MEX18
LUX,NPENSION,WOMEN,PC_PRERETEARN,2018,90.1,LUX18
KOR,NPENSION,WOMEN,PC_PRERETEARN,2018,43.4,KOR18
JPN,NPENSION,WOMEN,PC_PRERETEARN,2018,36.8,JPN18
ITA,NPENSION,WOMEN,PC_PRERETEARN,2018,91.8,ITA18
IRL,NPENSION,WOMEN,PC_PRERETEARN,2018,35.9,IRL18
ISL,NPENSION,WOMEN,PC_PRERETEARN,2018,69.8,ISL18
CHL,NPENSION,WOMEN,PC_PRERETEARN,2018,34.4,CHL18
BGR,NPENSION,WOMEN,PC_PRERETEARN,2018,89.3,BGR18
ESP,NPENSION,WOMEN,PC_PRERETEARN,2018,83.4,ESP18
SVK,NPENSION,WOMEN,PC_PRERETEARN,2018,65.1,SVK18
PRT,NPENSION,WOMEN,PC_PRERETEARN,2018,89.6,PRT18
POL,NPENSION,WOMEN,PC_PRERETEARN,2018,27.3,POL18
NOR,NPENSION,WOMEN,PC_PRERETEARN,2018,51.6,NOR18
NZL,NPENSION,WOMEN,PC_PRERETEARN,2018,42.8,NZL18
NLD,NPENSION,WOMEN,PC_PRERETEARN,2018,80.2,NLD18
CAN,NPENSION,WOMEN,PC_PRERETEARN,2018,50.7,CAN18
BEL,NPENSION,WOMEN,PC_PRERETEARN,2018,66.2,BEL18
AUT,NPENSION,WOMEN,PC_PRERETEARN,2018,89.9,AUT18
AUS,NPENSION,WOMEN,PC_PRERETEARN,2018,37.3,AUS18
MLT,GPENSION,MEN,PC_PRERETEARN,2018,38.6,MLT18
BGR,GPENSION,MEN,PC_PRERETEARN,2018,69.3,BGR18
MAR,PENSIONASSET,TOT,MLN_USD,2018,6461.457,MAR18
AGO,PENSIONASSET,TOT,PC_GDP,2018,0.953,AGO18
MOZ,PRIVPENSIONASSET,TOT,MLN_USD,2018,155.149,MOZ18
PAN,PENSIONASSET,TOT,MLN_USD,2018,557.24,PAN18
SLV,PENSIONASSET,TOT,MLN_USD,2018,10880.798,SLV18
HRV,GPENSION,WOMEN,PC_PRERETEARN,2018,39.1,HRV18
MYS,PENSIONASSET,TOT,MLN_USD,2018,647.578,MYS18
EU28,NPENSIONWEALTH,MEN,MULTAGEARN,2018,11.3,EU2818
OAVG,NPENSIONWEALTH,MEN,MULTAGEARN,2018,10.5,OAVG18
ZAF,NPENSIONWEALTH,MEN,MULTAGEARN,2018,5.0,ZAF18
SAU,NPENSIONWEALTH,MEN,MULTAGEARN,2018,16.2,SAU18
RUS,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.2,RUS18
RUS,GPENSION,WOMEN,PC_PRERETEARN,2018,45.2,RUS18
ARM,PENSIONASSET,TOT,PC_GDP,2018,2.642,ARM18
ITA,PRIVPENSIONASSET,TOT,MLN_USD,2018,197817.07,ITA18
LTU,NPENSIONWEALTH,MEN,MULTAGEARN,2018,5.1,LTU18
ROU,NPENSIONWEALTH,MEN,MULTAGEARN,2018,7.5,ROU18
ZMB,PENSIONASSET,TOT,MLN_USD,2018,727.517,ZMB18
RUS,PENSIONASSET,TOT,PC_GDP,2018,5.448,RUS18
ROU,PENSIONASSET,TOT,PC_GDP,2018,5.172,ROU18
ROU,PENSIONASSET,TOT,MLN_USD,2018,12176.359,ROU18
PER,PENSIONASSET,TOT,PC_GDP,2018,20.947,PER18
MKD,PENSIONASSET,TOT,PC_GDP,2018,9.978,MKD18
MKD,PENSIONASSET,TOT,MLN_USD,2018,1228.205,MKD18
ISR,PENSIONASSET,TOT,MLN_USD,2018,198894.991,ISR18
THA,PENSIONASSET,TOT,MLN_USD,2018,35094.351,THA18
TUR,PENSIONASSET,TOT,MLN_USD,2018,17541.44,TUR18
HKG,PRIVPENSIONASSET,TOT,MLN_USD,2018,148705.089,HKG18
HRV,PRIVPENSIONASSET,TOT,MLN_USD,2018,16110.117,HRV18
IRL,PRIVPENSIONASSET,TOT,MLN_USD,2018,125746.19,IRL18
FIN,PRIVPENSIONASSET,TOT,MLN_USD,2018,151947.281,FIN18
BEL,PRIVPENSIONASSET,TOT,MLN_USD,2018,180379.144,BEL18
CYP,GPENSIONWEALTH,MEN,MULTAGEARN,2018,12.4,CYP18
LTU,GPENSIONWEALTH,MEN,MULTAGEARN,2018,3.8,LTU18
CYP,NPENSION,MEN,PC_PRERETEARN,2018,82.8,CYP18
ROU,NPENSION,MEN,PC_PRERETEARN,2018,41.6,ROU18
LVA,GPENSION,WOMEN,PC_PRERETEARN,2018,44.6,LVA18
CHL,GPENSION,MEN,PC_PRERETEARN,2018,31.2,CHL18
AGO,PENSIONASSET,TOT,MLN_USD,2018,791.661,AGO18
MWI,PENSIONASSET,TOT,PC_GDP,2018,9.575,MWI18
NAM,PRIVPENSIONASSET,TOT,MLN_USD,2018,11627.659,NAM18
MUS,PRIVPENSIONASSET,TOT,MLN_USD,2018,188.758,MUS18
JAM,PRIVPENSIONASSET,TOT,MLN_USD,2018,4750.352,JAM18
CRI,PRIVPENSIONASSET,TOT,MLN_USD,2018,16450.402,CRI18
BWA,PRIVPENSIONASSET,TOT,MLN_USD,2018,7522.803,BWA18
NAM,PENSIONASSET,TOT,MLN_USD,2018,10212.773,NAM18
MWI,PENSIONASSET,TOT,MLN_USD,2018,944.373,MWI18
JAM,PENSIONASSET,TOT,PC_GDP,2018,29.714,JAM18
HRV,NPENSIONWEALTH,MEN,MULTAGEARN,2018,9.5,HRV18
ARG,NPENSIONWEALTH,MEN,MULTAGEARN,2018,15.2,ARG18
OAVG,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.6,OAVG18
ZAF,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,5.7,ZAF18
SAU,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,15.3,SAU18
IDN,NPENSION,MEN,PC_PRERETEARN,2018,59.0,IDN18
IND,NPENSION,MEN,PC_PRERETEARN,2018,94.8,IND18
CHN,NPENSION,MEN,PC_PRERETEARN,2018,79.4,CHN18
BRA,NPENSION,MEN,PC_PRERETEARN,2018,64.8,BRA18
ARG,NPENSION,MEN,PC_PRERETEARN,2018,92.8,ARG18
OAVG,GPENSION,WOMEN,PC_PRERETEARN,2018,48.2,OAVG18
ZAF,GPENSION,WOMEN,PC_PRERETEARN,2018,17.2,ZAF18
SAU,GPENSION,WOMEN,PC_PRERETEARN,2018,59.6,SAU18
ARM,PENSIONASSET,TOT,MLN_USD,2018,328.609,ARM18
ISR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.8,ISR18
EST,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,8.6,EST18
CYP,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,17.3,CYP18
USA,NPENSIONWEALTH,MEN,MULTAGEARN,2018,8.4,USA18
GBR,NPENSIONWEALTH,MEN,MULTAGEARN,2018,5.4,GBR18
TUR,NPENSIONWEALTH,MEN,MULTAGEARN,2018,18.1,TUR18
CHE,NPENSIONWEALTH,MEN,MULTAGEARN,2018,8.9,CHE18
SWE,NPENSIONWEALTH,MEN,MULTAGEARN,2018,9.5,SWE18
ESP,NPENSIONWEALTH,MEN,MULTAGEARN,2018,12.9,ESP18
SVK,NPENSIONWEALTH,MEN,MULTAGEARN,2018,11.2,SVK18
PRT,NPENSIONWEALTH,MEN,MULTAGEARN,2018,14.1,PRT18
POL,NPENSIONWEALTH,MEN,MULTAGEARN,2018,6.0,POL18
NOR,NPENSIONWEALTH,MEN,MULTAGEARN,2018,9.8,NOR18
NZL,NPENSIONWEALTH,MEN,MULTAGEARN,2018,9.4,NZL18
NLD,NPENSIONWEALTH,MEN,MULTAGEARN,2018,13.9,NLD18
MEX,NPENSIONWEALTH,MEN,MULTAGEARN,2018,4.8,MEX18
LUX,NPENSIONWEALTH,MEN,MULTAGEARN,2018,21.4,LUX18
KOR,NPENSIONWEALTH,MEN,MULTAGEARN,2018,8.1,KOR18
JPN,NPENSIONWEALTH,MEN,MULTAGEARN,2018,7.0,JPN18
FIN,NPENSIONWEALTH,MEN,MULTAGEARN,2018,11.1,FIN18
DNK,NPENSIONWEALTH,MEN,MULTAGEARN,2018,9.6,DNK18
CZE,NPENSIONWEALTH,MEN,MULTAGEARN,2018,11.4,CZE18
CAN,NPENSIONWEALTH,MEN,MULTAGEARN,2018,9.5,CAN18
BEL,NPENSIONWEALTH,MEN,MULTAGEARN,2018,11.6,BEL18
AUT,NPENSIONWEALTH,MEN,MULTAGEARN,2018,16.7,AUT18
AUS,NPENSIONWEALTH,MEN,MULTAGEARN,2018,7.4,AUS18
SVN,NPENSIONWEALTH,MEN,MULTAGEARN,2018,13.2,SVN18
LTU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,5.9,LTU18
URY,PENSIONASSET,TOT,MLN_USD,2018,15437.635,URY18
ITA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,16.3,ITA18
IRL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,7.6,IRL18
ISL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,13.4,ISL18
HUN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,14.4,HUN18
GRC,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,11.4,GRC18
DEU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,11.5,DEU18
FRA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,15.3,FRA18
FIN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,12.6,FIN18
SRB,PENSIONASSET,TOT,MLN_USD,2018,389.363,SRB18
EST,PENSIONASSET,TOT,MLN_USD,2018,4511.129,EST18
BGR,PENSIONASSET,TOT,MLN_USD,2018,7881.424,BGR18
HKG,PENSIONASSET,TOT,PC_GDP,2018,41.038,HKG18
SWE,PENSIONASSET,TOT,PC_GDP,2018,3.917,SWE18
NZL,PENSIONASSET,TOT,MLN_USD,2018,54327.336,NZL18
POL,PENSIONASSET,TOT,PC_GDP,2018,7.467,POL18
POL,PENSIONASSET,TOT,MLN_USD,2018,42235.066,POL18
NOR,PENSIONASSET,TOT,PC_GDP,2018,9.722,NOR18
IRL,PENSIONASSET,TOT,PC_GDP,2018,31.609,IRL18
ISL,PENSIONASSET,TOT,MLN_USD,2018,36437.12,ISL18
DEU,PENSIONASSET,TOT,MLN_USD,2018,268545.518,DEU18
FIN,PENSIONASSET,TOT,MLN_USD,2018,132183.606,FIN18
BEL,PENSIONASSET,TOT,MLN_USD,2018,35212.596,BEL18
AUT,PENSIONASSET,TOT,MLN_USD,2018,24533.103,AUT18
SVN,PRIVPENSIONASSET,TOT,MLN_USD,2018,3594.648,SVN18
NLD,PRIVPENSIONASSET,TOT,MLN_USD,2018,1538569.705,NLD18
BRA,PRIVPENSIONASSET,TOT,MLN_USD,2018,449315.48,BRA18
KAZ,PRIVPENSIONASSET,TOT,MLN_USD,2018,24869.495,KAZ18
LUX,PRIVPENSIONASSET,TOT,MLN_USD,2018,1852.702,LUX18
ESP,PRIVPENSIONASSET,TOT,MLN_USD,2018,173296.568,ESP18
GRC,PRIVPENSIONASSET,TOT,MLN_USD,2018,1584.382,GRC18
DEU,PRIVPENSIONASSET,TOT,MLN_USD,2018,268545.518,DEU18
CHL,PRIVPENSIONASSET,TOT,MLN_USD,2018,193110.029,CHL18
USA,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,7.1,USA18
GBR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,4.6,GBR18
TUR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,14.2,TUR18
CHE,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.3,CHE18
SWE,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.3,SWE18
SVN,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.5,SVN18
ROU,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,5.9,ROU18
ISR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.2,ISR18
EST,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,7.6,EST18
CAN,GPENSIONWEALTH,MEN,MULTAGEARN,2018,7.3,CAN18
BEL,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.2,BEL18
AUT,GPENSIONWEALTH,MEN,MULTAGEARN,2018,14.2,AUT18
AUS,GPENSIONWEALTH,MEN,MULTAGEARN,2018,5.6,AUS18
SVN,NPENSION,MEN,PC_PRERETEARN,2018,57.5,SVN18
LTU,NPENSION,WOMEN,PC_PRERETEARN,2018,31.0,LTU18
ISR,NPENSION,MEN,PC_PRERETEARN,2018,57.8,ISR18
EST,NPENSION,MEN,PC_PRERETEARN,2018,53.1,EST18
USA,NPENSION,WOMEN,PC_PRERETEARN,2018,49.4,USA18
GBR,NPENSION,WOMEN,PC_PRERETEARN,2018,28.4,GBR18
TUR,NPENSION,WOMEN,PC_PRERETEARN,2018,89.6,TUR18
CHE,NPENSION,WOMEN,PC_PRERETEARN,2018,43.0,CHE18
SWE,NPENSION,WOMEN,PC_PRERETEARN,2018,53.4,SWE18
HUN,NPENSION,MEN,PC_PRERETEARN,2018,84.3,HUN18
GRC,NPENSION,MEN,PC_PRERETEARN,2018,51.1,GRC18
DEU,NPENSION,MEN,PC_PRERETEARN,2018,51.9,DEU18
FRA,NPENSION,MEN,PC_PRERETEARN,2018,73.6,FRA18
FIN,NPENSION,MEN,PC_PRERETEARN,2018,64.2,FIN18
DNK,NPENSION,MEN,PC_PRERETEARN,2018,70.9,DNK18
CZE,NPENSION,MEN,PC_PRERETEARN,2018,60.3,CZE18
LTU,GPENSION,MEN,PC_PRERETEARN,2018,23.6,LTU18
MWI,PRIVPENSIONASSET,TOT,MLN_USD,2018,944.373,MWI18
PNG,PENSIONASSET,TOT,MLN_USD,2018,3825.28,PNG18
HRV,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.5,HRV18
SGP,PENSIONASSET,TOT,PC_GDP,2018,76.733,SGP18
BWA,PENSIONASSET,TOT,PC_GDP,2020,61.491,BWA20
KEN,PENSIONASSET,TOT,PC_GDP,2020,13.055,KEN20
NAM,PENSIONASSET,TOT,PC_GDP,2020,89.804,NAM20
MUS,PENSIONASSET,TOT,PC_GDP,2020,12.573,MUS20
HRV,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,10.2,HRV20
HRV,NPENSION,WOMEN,PC_PRERETEARN,2020,52.7,HRV20
UGA,PRIVPENSIONASSET,TOT,MLN_USD,2020,4161.317,UGA20
OAVG,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,12.5,OAVG20
ZAF,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,3.1,ZAF20
SAU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,17.0,SAU20
LTU,PENSIONASSET,TOT,PC_GDP,2020,9.359,LTU20
NZL,PENSIONASSET,TOT,PC_GDP,2020,33.844,NZL20
CYP,NPENSIONWEALTH,MEN,MULTAGEARN,2020,15.8,CYP20
LVA,PENSIONASSET,TOT,MLN_USD,2020,748.393,LVA20
THA,PENSIONASSET,TOT,PC_GDP,2020,8.093,THA20
MLT,PENSIONASSET,TOT,MLN_USD,2020,8515.921,MLT20
EST,PENSIONASSET,TOT,PC_GDP,2020,19.304,EST20
IDN,PENSIONASSET,TOT,MLN_USD,2020,21701.417,IDN20
COL,PENSIONASSET,TOT,MLN_USD,2020,93389.243,COL20
CHL,PENSIONASSET,TOT,PC_GDP,2020,75.449,CHL20
CHL,PENSIONASSET,TOT,MLN_USD,2020,208482.279,CHL20
TUR,PENSIONASSET,TOT,PC_GDP,2020,3.357,TUR20
BRA,PENSIONASSET,TOT,PC_GDP,2020,13.394,BRA20
GBR,PENSIONASSET,TOT,PC_GDP,2020,123.897,GBR20
DNK,PENSIONASSET,TOT,MLN_USD,2020,224054.114,DNK20
SVK,PENSIONASSET,TOT,PC_GDP,2020,14.121,SVK20
PRT,PENSIONASSET,TOT,PC_GDP,2020,11.493,PRT20
PRT,PENSIONASSET,TOT,MLN_USD,2020,28279.906,PRT20
MEX,PENSIONASSET,TOT,PC_GDP,2020,21.706,MEX20
LUX,PENSIONASSET,TOT,MLN_USD,2020,2245.728,LUX20
ITA,PENSIONASSET,TOT,PC_GDP,2020,9.72,ITA20
ISL,PENSIONASSET,TOT,PC_GDP,2020,196.061,ISL20
HUN,PENSIONASSET,TOT,MLN_USD,2020,6393.17,HUN20
FRA,PENSIONASSET,TOT,PC_GDP,2020,2.533,FRA20
CZE,PENSIONASSET,TOT,MLN_USD,2020,25346.868,CZE20
AUS,PENSIONASSET,TOT,MLN_USD,2020,1797259.146,AUS20
ZMB,PRIVPENSIONASSET,TOT,MLN_USD,2020,525.182,ZMB20
MKD,PRIVPENSIONASSET,TOT,MLN_USD,2020,1782.596,MKD20
LIE,PRIVPENSIONASSET,TOT,MLN_USD,2020,8860.406,LIE20
CHE,PRIVPENSIONASSET,TOT,MLN_USD,2020,1330796.017,CHE20
SWE,PRIVPENSIONASSET,TOT,MLN_USD,2020,663485.79,SWE20
PRT,PRIVPENSIONASSET,TOT,MLN_USD,2020,54605.57,PRT20
COL,PRIVPENSIONASSET,TOT,MLN_USD,2020,93389.243,COL20
FRA,PRIVPENSIONASSET,TOT,MLN_USD,2020,318134.265,FRA20
ROU,GPENSIONWEALTH,MEN,MULTAGEARN,2020,8.8,ROU20
LTU,NPENSION,MEN,PC_PRERETEARN,2020,30.7,LTU20
LVA,GPENSION,WOMEN,PC_PRERETEARN,2020,43.4,LVA20
CHL,GPENSION,MEN,PC_PRERETEARN,2020,31.2,CHL20
CRI,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,15.3,CRI20
SLV,PRIVPENSIONASSET,TOT,MLN_USD,2020,12451.803,SLV20
HRV,NPENSIONWEALTH,MEN,MULTAGEARN,2020,10.2,HRV20
SGP,PENSIONASSET,TOT,MLN_USD,2020,345741.623,SGP20
GHA,PRIVPENSIONASSET,TOT,MLN_USD,2020,3822.679,GHA20
IDN,NPENSION,MEN,PC_PRERETEARN,2020,60.6,IDN20
IND,NPENSION,MEN,PC_PRERETEARN,2020,64.0,IND20
CHN,NPENSION,MEN,PC_PRERETEARN,2020,92.4,CHN20
BRA,NPENSION,MEN,PC_PRERETEARN,2020,97.3,BRA20
ARG,NPENSION,MEN,PC_PRERETEARN,2020,88.9,ARG20
OAVG,GPENSION,WOMEN,PC_PRERETEARN,2020,50.9,OAVG20
ZAF,GPENSION,WOMEN,PC_PRERETEARN,2020,14.9,ZAF20
ARG,NPENSIONWEALTH,MEN,MULTAGEARN,2020,16.7,ARG20
OAVG,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,10.3,OAVG20
ZAF,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,2.8,ZAF20
SAU,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,15.3,SAU20
IDN,NPENSION,WOMEN,PC_PRERETEARN,2020,58.1,IDN20
SAU,GPENSION,WOMEN,PC_PRERETEARN,2020,59.6,SAU20
LTU,PENSIONASSET,TOT,MLN_USD,2020,5722.509,LTU20
HUN,NPENSION,MEN,PC_PRERETEARN,2020,94.0,HUN20
GRC,NPENSION,MEN,PC_PRERETEARN,2020,83.6,GRC20
DEU,NPENSION,MEN,PC_PRERETEARN,2020,52.9,DEU20
FRA,NPENSION,MEN,PC_PRERETEARN,2020,74.4,FRA20
FIN,NPENSION,MEN,PC_PRERETEARN,2020,63.2,FIN20
DNK,NPENSION,MEN,PC_PRERETEARN,2020,84.0,DNK20
CZE,NPENSION,MEN,PC_PRERETEARN,2020,65.2,CZE20
AUS,PRIVPENSIONASSET,TOT,MLN_USD,2020,1797259.146,AUS20
ISR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,9.2,ISR20
EST,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,5.5,EST20
CYP,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,17.1,CYP20
USA,NPENSIONWEALTH,MEN,MULTAGEARN,2020,8.8,USA20
GBR,NPENSIONWEALTH,MEN,MULTAGEARN,2020,10.6,GBR20
TUR,NPENSIONWEALTH,MEN,MULTAGEARN,2020,18.3,TUR20
CHE,NPENSIONWEALTH,MEN,MULTAGEARN,2020,10.1,CHE20
SWE,NPENSIONWEALTH,MEN,MULTAGEARN,2020,10.6,SWE20
ESP,NPENSIONWEALTH,MEN,MULTAGEARN,2020,16.0,ESP20
SVK,NPENSIONWEALTH,MEN,MULTAGEARN,2020,11.9,SVK20
PRT,NPENSIONWEALTH,MEN,MULTAGEARN,2020,14.5,PRT20
POL,NPENSIONWEALTH,MEN,MULTAGEARN,2020,6.5,POL20
NOR,NPENSIONWEALTH,MEN,MULTAGEARN,2020,11.4,NOR20
NZL,NPENSIONWEALTH,MEN,MULTAGEARN,2020,9.5,NZL20
NLD,NPENSIONWEALTH,MEN,MULTAGEARN,2020,16.7,NLD20
MEX,NPENSIONWEALTH,MEN,MULTAGEARN,2020,11.4,MEX20
LUX,NPENSIONWEALTH,MEN,MULTAGEARN,2020,18.8,LUX20
KOR,NPENSIONWEALTH,MEN,MULTAGEARN,2020,6.6,KOR20
JPN,NPENSIONWEALTH,MEN,MULTAGEARN,2020,7.4,JPN20
SVN,NPENSIONWEALTH,MEN,MULTAGEARN,2020,13.6,SVN20
LTU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,5.8,LTU20
ITA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,14.5,ITA20
IRL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,9.1,IRL20
ISL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,11.4,ISL20
HUN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,17.3,HUN20
GRC,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,16.8,GRC20
DEU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,11.7,DEU20
FRA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,15.8,FRA20
FIN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,12.4,FIN20
FIN,NPENSIONWEALTH,MEN,MULTAGEARN,2020,11.0,FIN20
DNK,NPENSIONWEALTH,MEN,MULTAGEARN,2020,11.4,DNK20
CZE,NPENSIONWEALTH,MEN,MULTAGEARN,2020,12.3,CZE20
CAN,NPENSIONWEALTH,MEN,MULTAGEARN,2020,8.7,CAN20
BEL,NPENSIONWEALTH,MEN,MULTAGEARN,2020,10.9,BEL20
AUT,NPENSIONWEALTH,MEN,MULTAGEARN,2020,16.1,AUT20
AUS,NPENSIONWEALTH,MEN,MULTAGEARN,2020,7.3,AUS20
SRB,PENSIONASSET,TOT,PC_GDP,2020,0.856,SRB20
ZMB,PENSIONASSET,TOT,PC_GDP,2020,3.346,ZMB20
SVN,PENSIONASSET,TOT,PC_GDP,2020,6.553,SVN20
PAK,PENSIONASSET,TOT,PC_GDP,2020,0.075,PAK20
PAK,PENSIONASSET,TOT,MLN_USD,2020,222.68,PAK20
NGA,PENSIONASSET,TOT,PC_GDP,2020,7.978,NGA20
NGA,PENSIONASSET,TOT,MLN_USD,2020,32299.423,NGA20
MLT,PENSIONASSET,TOT,PC_GDP,2020,52.683,MLT20
FRA,PENSIONASSET,TOT,MLN_USD,2020,71801.302,FRA20
CHN,PENSIONASSET,TOT,MLN_USD,2020,344259.285,CHN20
KOR,PENSIONASSET,TOT,MLN_USD,2020,235563.498,KOR20
ROU,PRIVPENSIONASSET,TOT,MLN_USD,2020,19684.494,ROU20
PER,PRIVPENSIONASSET,TOT,MLN_USD,2020,45532.882,PER20
EST,PRIVPENSIONASSET,TOT,MLN_USD,2020,7170.091,EST20
NGA,PRIVPENSIONASSET,TOT,MLN_USD,2020,32299.423,NGA20
MLT,PRIVPENSIONASSET,TOT,MLN_USD,2020,8669.873,MLT20
JPN,PRIVPENSIONASSET,TOT,MLN_USD,2020,1819266.53,JPN20
BEL,GPENSIONWEALTH,MEN,MULTAGEARN,2020,7.6,BEL20
AUT,GPENSIONWEALTH,MEN,MULTAGEARN,2020,13.7,AUT20
AUS,GPENSIONWEALTH,MEN,MULTAGEARN,2020,5.7,AUS20
USA,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,7.2,USA20
GBR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,9.9,GBR20
TUR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,14.4,TUR20
CHE,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,10.0,CHE20
SWE,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,10.6,SWE20
SVN,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,10.1,SVN20
ROU,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,9.0,ROU20
ISR,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,7.5,ISR20
EST,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,4.5,EST20
CYP,GPENSIONWEALTH,WOMEN,MULTAGEARN,2020,15.2,CYP20
EST,NPENSION,MEN,PC_PRERETEARN,2020,33.8,EST20
USA,NPENSION,WOMEN,PC_PRERETEARN,2020,50.5,USA20
GBR,NPENSION,WOMEN,PC_PRERETEARN,2020,58.1,GBR20
TUR,NPENSION,WOMEN,PC_PRERETEARN,2020,99.1,TUR20
CHE,NPENSION,WOMEN,PC_PRERETEARN,2020,49.7,CHE20
SWE,NPENSION,WOMEN,PC_PRERETEARN,2020,56.2,SWE20
SVN,NPENSION,MEN,PC_PRERETEARN,2020,63.3,SVN20
